Date,Tree_ID,Orchard_Mapping_Image,Aerial_UAV_Image,Ground_RGB_Image,Ground_RGB_Image_with_Bounding_Boxes,Ground_RGB_Image_Annotations,Multispectral_RGB_Image,Multispectral_REG_Image,Multispectral_RED_Image,Multispectral_NIR_Image,Multispectral_GRE_Image,Multispectral_RGB_Bounding_Box_Image,Multispectral_RGB_Bounding_Box_Annotation,Label,UAV_NDVI,UAV_EVI,UAV_NDRE,UAV_SAVI,UAV_GNDVI,UAV_RVI,UAV_TVI,x1,x2,y1,y2,Multispectral_NDVI,Multispectral_EVI,Multispectral_NDRE,Multispectral_SAVI,Multispectral_GNDVI,Multispectral_RVI,Multispectral_TVI,Multispectral_NDVI_Image,Multispectral_GNDVI_Image,Multispectral_NDRE_Image,Multispectral_SAVI_Image
04_11_21,7-27,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Orchard_Mapping/Orchard Mapping from CSV (04_11_21).png,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Aerial_UAV_Photos/NDVI.rgb.tif,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_RGB_Photos/Healthy/20-24.jpg,,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 24/IMG_700101_003540_0000_RGB.JPG,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 24/IMG_700101_003540_0000_REG.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 24/IMG_700101_003540_0000_RED.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 24/IMG_700101_003540_0000_NIR.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 24/IMG_700101_003540_0000_GRE.TIF,,,0,0.80732024,1.1110758,0.05930844,0.3945494,0.60652024,10.3164835,13.4007845,2016.0,2078.0,2120.0,2195.0,0.5625626022265496,23382.93404631189,0.11852540882356662,0.8396074175781646,0.5280528952476331,352.52702927748595,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 24/ndvi_image_657.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 24/gndvi_image_657.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 24/ndre_image_657.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 24/savi_image_657.jpeg
04_11_21,7-26,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Orchard_Mapping/Orchard Mapping from CSV (04_11_21).png,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Aerial_UAV_Photos/NDVI.rgb.tif,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_RGB_Photos/Healthy/20-25.jpg,,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 25/IMG_700101_003529_0000_RGB.JPG,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 25/IMG_700101_003529_0000_REG.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 25/IMG_700101_003529_0000_RED.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 25/IMG_700101_003529_0000_NIR.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 25/IMG_700101_003529_0000_GRE.TIF,,,0,0.83240956,1.1416256,0.07483542,0.40945062,0.6260732,12.029369,13.962861,1938.0,2009.0,2111.0,2188.0,0.4641377912575615,7482.553626901822,0.11722327523218591,0.6919403571267321,0.548179738248783,51.50056606738505,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 25/ndvi_image_658.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 25/gndvi_image_658.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 25/ndre_image_658.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 25/savi_image_658.jpeg
04_11_21,7-25,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Orchard_Mapping/Orchard Mapping from CSV (04_11_21).png,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Aerial_UAV_Photos/NDVI.rgb.tif,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_RGB_Photos/Healthy/20-26.jpg,,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 26/IMG_700101_003518_0000_RGB.JPG,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 26/IMG_700101_003518_0000_REG.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 26/IMG_700101_003518_0000_RED.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 26/IMG_700101_003518_0000_NIR.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 26/IMG_700101_003518_0000_GRE.TIF,,,0,0.82169527,1.1815339,0.064250484,0.41254961,0.62166584,11.314505,14.124189,1879.0,1932.0,2095.0,2173.0,0.5589700590324994,21263.056158584404,0.11419717955642501,0.8340317317123811,0.5423460004193981,181.61287516120126,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 26/ndvi_image_659.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 26/gndvi_image_659.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 26/ndre_image_659.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 26/savi_image_659.jpeg
04_11_21,7-24,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Orchard_Mapping/Orchard Mapping from CSV (04_11_21).png,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Aerial_UAV_Photos/NDVI.rgb.tif,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_RGB_Photos/Healthy/20-27.jpg,,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 27/IMG_700101_003505_0000_RGB.JPG,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 27/IMG_700101_003505_0000_REG.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 27/IMG_700101_003505_0000_RED.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 27/IMG_700101_003505_0000_NIR.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 27/IMG_700101_003505_0000_GRE.TIF,,,0,0.81964517,1.1222197,0.07088853,0.40906873,0.62547725,10.846584,13.86938,1805.0,1867.0,2095.0,2170.0,0.6255111520865925,19660.712779707177,0.10251407215360028,0.9330065725205041,0.6055486489932187,765.2299423826905,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 27/ndvi_image_660.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 27/gndvi_image_660.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 27/ndre_image_660.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 27/savi_image_660.jpeg
04_11_21,7-23,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Orchard_Mapping/Orchard Mapping from CSV (04_11_21).png,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Aerial_UAV_Photos/NDVI.rgb.tif,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_RGB_Photos/Healthy/20-28.jpg,,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 28/IMG_700101_003455_0000_RGB.JPG,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 28/IMG_700101_003455_0000_REG.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 28/IMG_700101_003455_0000_RED.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 28/IMG_700101_003455_0000_NIR.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 28/IMG_700101_003455_0000_GRE.TIF,,,0,0.7735161,0.82778865,0.06151269,0.32382452,0.58468527,9.257212,10.246731,1737.0,1802.0,2074.0,2164.0,0.540949466464932,13949.097061542498,0.08330320068570386,0.8068403607021843,0.56353546334837,244.00219381509078,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 28/ndvi_image_661.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 28/gndvi_image_661.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 28/ndre_image_661.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 28/savi_image_661.jpeg
04_11_21,7-22,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Orchard_Mapping/Orchard Mapping from CSV (04_11_21).png,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Aerial_UAV_Photos/NDVI.rgb.tif,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_RGB_Photos/Healthy/20-29.jpg,,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 29/IMG_700101_003444_0000_RGB.JPG,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 29/IMG_700101_003444_0000_REG.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 29/IMG_700101_003444_0000_RED.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 29/IMG_700101_003444_0000_NIR.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 29/IMG_700101_003444_0000_GRE.TIF,,,0,0.8254915,1.0279555,0.07636081,0.37978798,0.6166577,11.9461975,12.619681,1656.0,1727.0,2071.0,2157.0,0.5101260415901645,21871.26679747865,0.11255873675283425,0.7616430706159864,0.5179845533469652,187.85357412020196,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 29/ndvi_image_662.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 29/gndvi_image_662.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 29/ndre_image_662.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 29/savi_image_662.jpeg
04_11_21,7-21,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Orchard_Mapping/Orchard Mapping from CSV (04_11_21).png,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Aerial_UAV_Photos/NDVI.rgb.tif,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_RGB_Photos/Healthy/20-30.jpg,,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 30/IMG_700101_003432_0000_RGB.JPG,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 30/IMG_700101_003432_0000_REG.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 30/IMG_700101_003432_0000_RED.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 30/IMG_700101_003432_0000_NIR.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 30/IMG_700101_003432_0000_GRE.TIF,,,0,0.82782966,1.0841258,0.07217539,0.39062363,0.6119301,11.591058,13.012625,1588.0,1650.0,2071.0,2145.0,0.5788786405173879,15546.929339082179,0.12374982854874117,0.8636207923697619,0.5912099775438621,113.98813014631,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 30/ndvi_image_663.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 30/gndvi_image_663.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 30/ndre_image_663.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 30/savi_image_663.jpeg
04_11_21,7-20,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Orchard_Mapping/Orchard Mapping from CSV (04_11_21).png,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Aerial_UAV_Photos/NDVI.rgb.tif,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_RGB_Photos/Healthy/20-31.jpg,,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 31/IMG_700101_003421_0000_RGB.JPG,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 31/IMG_700101_003421_0000_REG.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 31/IMG_700101_003421_0000_RED.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 31/IMG_700101_003421_0000_NIR.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 31/IMG_700101_003421_0000_GRE.TIF,,,0,0.8302927,1.0865438,0.078274876,0.40769786,0.63825035,11.666719,13.650199,1529.0,1585.0,2055.0,2133.0,0.577900006719788,13068.193559925554,0.11922619227425162,0.8621027898528293,0.5912030335686497,139.8513424144061,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 31/ndvi_image_664.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 31/gndvi_image_664.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 31/ndre_image_664.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 31/savi_image_664.jpeg
04_11_21,7-14,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Orchard_Mapping/Orchard Mapping from CSV (04_11_21).png,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Aerial_UAV_Photos/NDVI.rgb.tif,,,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 32/IMG_700101_003410_0000_RGB.JPG,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 32/IMG_700101_003410_0000_REG.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 32/IMG_700101_003410_0000_RED.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 32/IMG_700101_003410_0000_NIR.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 32/IMG_700101_003410_0000_GRE.TIF,,,0,0.82900226,1.1251745,0.0674097,0.41720632,0.63803035,11.32002,14.138451,1073.0,1135.0,2002.0,2080.0,0.5730541751818606,21613.174322054067,0.11134800253683919,0.8552462673595471,0.5541057159536698,280.99268776853495,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 32/ndvi_image_665.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 32/gndvi_image_665.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 32/ndre_image_665.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 32/savi_image_665.jpeg
04_11_21,7-15,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Orchard_Mapping/Orchard Mapping from CSV (04_11_21).png,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Aerial_UAV_Photos/NDVI.rgb.tif,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_RGB_Photos/Healthy/20-33.jpg,,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 33/IMG_700101_003359_0000_RGB.JPG,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 33/IMG_700101_003359_0000_REG.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 33/IMG_700101_003359_0000_RED.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 33/IMG_700101_003359_0000_NIR.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 33/IMG_700101_003359_0000_GRE.TIF,,,0,0.7986983,1.0850315,0.06341915,0.38865647,0.5979244,10.102357,13.144358,1141.0,1209.0,2005.0,2095.0,0.4741846202079165,8022.132839785915,0.0841695653015132,0.7075005275680158,0.5521784207350299,17.547335390110607,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 33/ndvi_image_666.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 33/gndvi_image_666.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 33/ndre_image_666.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 33/savi_image_666.jpeg
04_11_21,7-16,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Orchard_Mapping/Orchard Mapping from CSV (04_11_21).png,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Aerial_UAV_Photos/NDVI.rgb.tif,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_RGB_Photos/Healthy/20-34.jpg,,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 34/IMG_700101_003348_0000_RGB.JPG,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 34/IMG_700101_003348_0000_REG.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 34/IMG_700101_003348_0000_RED.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 34/IMG_700101_003348_0000_NIR.TIF,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 34/IMG_700101_003348_0000_GRE.TIF,,,0,0.79933816,1.0548445,0.057151772,0.37427896,0.5849916,9.901959,12.501048,1206.0,1281.0,2015.0,2098.0,0.535427582026361,22066.390605961322,0.07266748084545956,0.7989586062229067,0.5288080723043124,221.89692090798903,,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 34/ndvi_image_667.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 34/gndvi_image_667.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 34/ndre_image_667.jpeg,/Users/izzymohamed/Desktop/Vision For Social Good/Project/Vision-For-Social-Good/DATA/Peach/04_11_21/Ground_Multispectral_Photos/Healthy/20 - 34/savi_image_667.jpeg
